laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,TouchScreen
648,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050M,3,2.5,1109.00,0
649,HP,17-AK091ND,Notebook,17.0,1600x900,AMD A9-Series 9420 3GHz,8,1TB HDD,AMD Radeon R5,3,2.6,521.30,0
650,Lenovo,ThinkPad X1,Ultrabook,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,3,1.14,2450.00,0
651,Asus,ROG GL553VE-FY022,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050 Ti,2,2.5,1169.00,0
652,Acer,Extensa EX2540,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,3,2.4,450.00,0
653,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics,3,1.43,274.00,0
654,Acer,Swift 3,Ultrabook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel Graphics 620,3,1.8,919.00,0
655,Razer,Blade Pro,Gaming,14.0,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD,Nvidia GeForce GTX 1060,3,1.95,2599.00,0
656,Toshiba,Portege Z30-C-16J,Notebook,13.3,1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,3,1.2,1213.00,0
657,Lenovo,Thinkpad X270,Ultrabook,12.5,1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,3,1.36,1584.00,0
658,Asus,ROG G701VI,Gaming,17.3,1920x1080,Intel Core i7 6820HK 2.7GHz,32,512GB SSD,Nvidia GeForce GTX 1080,3,3.8,2799.00,0
659,Acer,A715-71G-59DH,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 1050,5,2.4,709.00,0
660,Dell,XPS 13,Ultrabook,13.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,3,1.2,1450.30,0
661,MSI,GL62M 7REX,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,3,2.2,1192.20,0
662,HP,250 G6,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,2,1.86,365.30,0
663,Toshiba,Tecra A50-D-11M,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,500GB HDD,Intel HD Graphics 620,3,2.0,1064.00,0
664,Dell,Inspiron 5570,Notebook,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,AMD Radeon 530,3,2.2,919.00,0
665,Dell,Inspiron 5570,Notebook,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2TB HDD,AMD Radeon 530,3,2.2,1135.00,0
666,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960,3,3.31,1196.00,0
667,Dell,Alienware 17,Gaming,17.3,3840x2160,Intel Core i7 7700HQ 2.8GHz,32,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,3,4.42,3147.37,0
668,Dell,Latitude E7470,Notebook,14.0,1920x1080,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,3,1.56,1229.00,0
669,Lenovo,Ideapad 320-15IAP,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,500GB HDD,Intel HD Graphics 500,3,2.2,419.00,0
670,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,3,2.2,535.00,0
671,HP,15-ay047nv,Notebook,15.6,1920x1080,Intel Core i3 6006U 2GHz,6,1TB HDD,AMD Radeon R5 M430,3,2.04,539.00,0
672,MSI,GP72VR Leopard,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3,2.7,1487.17,0
673,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 6100U 2.1GHz,4,128GB SSD,Intel HD Graphics 520,3,2.1,498.00,0
674,Dell,Latitude 3580,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,3,2.06,955.00,0
675,HP,15-bs012nv,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD Radeon 530,3,2.1,745.00,0
676,Toshiba,Tecra Z50-D-10E,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,2.0,1258.00,0
677,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,5,2.1,412.00,0
678,Microsoft,Surface Laptop,Ultrabook,13.5,2256x1504,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel Iris Plus Graphics 640,7,1.252,1868.25,1
679,Lenovo,V310-15ISK,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD +  1TB HDD,AMD Radeon R5 M430,3,1.90,818.35,0
680,Lenovo,Yoga 720-13IKB,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.3,1034.00,1
681,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,AMD E-Series E2-9000 2.2GHz,4,128GB SSD,AMD Radeon R2 Graphics,3,2.2,349.00,0
682,HP,Pavilion X360,2 in 1 Convertible,14.0,1920x1080,Intel Core i3 7100U 2.4GHz,4,128GB SSD,Nvidia GeForce 940MX,3,1.63,699.00,1
683,MSI,GP62 7RDX,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,3,2.4,1294.00,0
684,Asus,Zenbook 3,Ultrabook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.1,1135.00,0
685,HP,Chromebook X360,2 in 1 Convertible,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,8,64GB Flash Storage,Intel HD Graphics 500,8,1.4,495.00,1
686,LG,Gram 15Z975,Ultrabook,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,8,512GB SSD,Intel HD Graphics 620,3,1.09,2299.00,0
687,Acer,Aspire VX5-591G,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,16,256GB SSD,Nvidia GeForce GTX 1050 Ti,3,2.5,1299.00,0
688,MSI,GV62M 7RD,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,3,2.2,998.30,0
689,Asus,L502NA-GO052T,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,128GB SSD,Intel HD Graphics 500,3,1.86,419.00,0
690,Dell,Alienware 15,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3,3.21,2051.00,0
691,HP,17-bs000nv I3,Notebook,17.3,1920x1080,Intel Core i3 6006U 2GHz,4,256GB SSD,AMD Radeon R5 520,3,2.5,699.00,0
692,Lenovo,Yoga 730,2 in 1 Convertible,13.3,1920x1080,Intel Core i7 8550U 1.8GHz,8,512GB SSD,Intel UHD Graphics 620,3,1.19,1499.00,1
693,Dell,Alienware 15,Gaming,15.6,1920x1080,Intel Core i7 7820HK 2.9GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,3,3.49,2814.15,0
694,HP,250 G6,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,AMD Radeon 520,3,1.86,613.01,0
695,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M430,3,2.2,546.07,0
696,HP,17-Y002nv,Notebook,17.3,1920x1080,AMD A10-Series 9600P 2.4GHz,6,2TB HDD,AMD Radeon R7 M440,3,2.65,569.00,0
697,Lenovo,V110-15ISK,Notebook,15.6,1366x768,Intel Celeron Dual Core 3855U 1.6GHz,4,500GB HDD,Intel HD Graphics 510,3,2.1,318.00,0
698,Acer,Chromebook 14,Notebook,14.0,1366x768,Intel Celeron Dual Core 3855U 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 510,8,1.45,375.00,0
699,Lenovo,IdeaPad 520s-14IKB,Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,3,1.7,699.00,0
700,HP,ZBook 17,Workstation,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,500GB HDD,Nvidia Quadro M1200,3,3.14,1908.39,0
701,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,3,1.42,2590.00,1
702,Toshiba,Satellite Pro,Notebook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.5,973.00,0
703,Acer,TravelMate B117-M,Netbook,11.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4,32GB Flash Storage,Intel HD Graphics,3,1.4,269.00,0
704,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,3,1.38,1749.00,1
705,Asus,Chromebook Flip,2 in 1 Convertible,12.5,1920x1080,Intel Core M M3-6Y30 0.9GHz,4,64GB Flash Storage,Intel HD Graphics 515,8,1.2,669.00,1
706,Toshiba,Portege Z30T-C-133,Ultrabook,13.3,1920x1080,Intel Core i7 6500U 2.5GHz,16,512GB SSD,Intel HD Graphics 520,3,1.36,1877.00,1
707,HP,15-bs011nv,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,4,500GB HDD,AMD Radeon 530,3,2.1,689.00,0
708,Dell,Inspiron 5577,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 1050,3,2.56,819.00,0
709,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1920x1080,AMD A9-Series 9420 2.9GHz,4,256GB SSD,AMD Radeon 530,3,2.2,399.00,0
710,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,1366x768,AMD A12-Series 9720P 3.6GHz,8,1TB HDD,AMD Radeon R7,3,2.2,429.00,0
711,Lenovo,V310-15IKB,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD +  1TB HDD,Intel HD Graphics 620,3,2.1,621.45,0
712,Lenovo,V310-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,2,1.90,450.00,0
713,Dell,Vostro 5568,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,2.18,795.00,0
714,Acer,Spin 5,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,3,1.6,999.00,1
715,Lenovo,ThinkPad P51s,Workstation,15.6,1920x1080,Intel Core i7 6500U 2.5GHz,16,512GB SSD,Nvidia Quadro M520M,9,2.18,1855.00,0
716,Lenovo,Thinkpad T460p,Notebook,14.0,1920x1080,Intel Core i5 6300HQ 2.3GHz,8,256GB SSD,Intel HD Graphics 520,3,1.8,1191.00,0
717,HP,17-ak002nv,Notebook,17.3,1920x1080,AMD A10-Series 9620P 2.5GHz,6,2TB HDD,AMD Radeon 530,3,2.71,655.01,0
718,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,3,2.5,1249.00,0
719,Dell,Latitude 5480,Notebook,14.0,1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256GB SSD,Nvidia GeForce 930MX,5,1.64,1089.00,0
720,Dell,Vostro 5568,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,5,1.98,726.00,0
721,Asus,VivoBook E403NA,Notebook,14.0,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,3,1.5,298.00,0
722,Dell,Latitude 5580,Notebook,15.6,1920x1080,Intel Core i5 7300U 2.6GHz,16,512GB SSD,Intel HD Graphics 620,3,1.93,1427.06,0
723,Lenovo,Thinkpad E470,Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 920MX,3,1.87,857.07,0
724,Dell,Latitude 5580,Notebook,15.6,1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,3,1.9,1179.00,0
725,Lenovo,110-15ACL,Notebook,15.6,1366x768,AMD A6-Series 7310 2GHz,4,500GB HDD,AMD Radeon R4,3,2.19,298.00,0
726,Mediacom,Smartbook 142,Notebook,14.0,1920x1200,Intel Atom Z8350 1.92GHz,4,32GB HDD,Intel HD Graphics 400,3,1.4,265.00,0
727,HP,ProBook 470,Notebook,17.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce 930MX,3,2.63,1200.00,0
728,Lenovo,ThinkPad X1,Ultrabook,14.0,2560x1440,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel HD Graphics 520,3,1.17,1687.04,0
729,HP,Pavilion X360,2 in 1 Convertible,13.3,1366x768,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.58,837.00,1
730,Lenovo,ThinkPad T470s,Ultrabook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.32,1499.00,0
731,Dell,Alienware 17,Gaming,17.3,3840x2160,Intel Core i7 7700HQ 2.8GHz,32,1TB SSD +  1TB HDD,Nvidia GeForce GTX 1070,3,4.36,3659.40,0
732,MSI,GL72M 7REX,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,3,2.7,1348.48,0
733,Lenovo,V310-15IKB,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Intel HD Graphics 620,2,1.9,490.30,0
734,Dell,Inspiron 5570,Notebook,15.6,1920x1080,Intel Core i5 8250U 1.6GHz,8,128GB SSD +  1TB HDD,AMD Radeon 530,3,2.2,719.00,0
735,Dell,Inspiron 5378,2 in 1 Convertible,13.3,1920x1080,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel HD Graphics 620,3,1.71,649.00,1
736,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1TB HDD,AMD Radeon R7 M445,5,2.32,589.52,0
737,HP,15-BW037na,Notebook,15.6,1920x1080,AMD A9-Series 9420 3GHz,4,1TB HDD,AMD Radeon 520,3,2.1,489.00,0
738,Acer,Predator 17,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3,4.2,1935.00,0
739,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,12,1TB HDD,Intel HD Graphics 620,3,2.25,649.00,0
740,HP,15-BW091ND,Notebook,15.6,1920x1080,AMD A9-Series A9-9420 3GHz,6,128GB SSD +  1TB HDD,AMD Radeon 520,3,2.1,650.00,0
741,Acer,Extensa EX2540-58KR,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,3,2.4,559.00,0
742,Lenovo,ThinkPad 13,Notebook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.44,960.00,0
743,Lenovo,V310-15IKB,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,4,1TB HDD,Intel HD Graphics 620,3,1.85,779.00,0
744,HP,ZBook 15,Workstation,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD,Nvidia Quadro M2200,3,2.6,2419.00,0
745,Dell,Inspiron 5379,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,1TB HDD,Intel UHD Graphics 620,3,1.55,659.00,1
746,MSI,GS63VR 7RF,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3,1.8,2094.48,0
747,Acer,Aspire ES1-572,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,3,2.4,411.20,0
748,Dell,Inspiron 7560,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,3,2.0,1207.00,0
749,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8,256GB SSD,Intel HD Graphics 520,3,2,665.00,0
750,Toshiba,Tecra X40-D-10G,Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.25,1535.00,1
751,Lenovo,Flex 5,2 in 1 Convertible,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.7,999.00,1
752,Lenovo,Thinkpad P51s,Workstation,15.6,3840x2160,Intel Core i7 7600U 2.8GHz,16,1TB SSD,Nvidia Quadro M520M,3,2.5,3299.00,0
753,Acer,Chromebook 14,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,32GB Flash Storage,Intel HD Graphics 400,8,1.68,330.00,0
754,Samsung,Notebook 9,Ultrabook,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,16,256GB SSD,Intel HD Graphics 620,3,0.81,1649.00,0
755,HP,250 G6,Notebook,15.6,1920x1080,Intel Core i3 6006U 2GHz,8,256GB SSD,Intel HD Graphics 520,3,1.86,539.00,0
757,Dell,Latitude 5480,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.6,1127.11,0
758,HP,Zbook 17,Workstation,17.3,1920x1080,Intel Xeon E3-1535M v5 2.9GHz,16,256GB SSD,Nvidia Quadro M2000M,9,3,4389.00,0
759,Lenovo,N23,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128GB SSD,Intel HD Graphics 400,3,1.4,475.00,1
760,HP,EliteBook 850,Notebook,15.6,1920x1080,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,3,1.84,1900.00,0
761,Asus,X550VX-XX015D,Notebook,15.6,1366x768,Intel Core i5 6300HQ 2.3GHz,4,1TB HDD,Nvidia GeForce GTX 950M,2,2.45,579.00,0
762,Lenovo,Thinkpad T460,Ultrabook,14.0,1920x1080,Intel Core i5 6200U 2.3GHz,4,180GB SSD,Intel HD Graphics 520,3,1.7,1096.00,0
763,Asus,Pro P2540UA-XO0192R,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,4,256GB SSD,Intel HD Graphics 620,3,2.37,850.30,0
764,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,3200x1800,Intel Core i5 6260U 1.8GHz,8,256GB SSD,Intel HD Graphics 540,3,1.3,1199.00,1
765,HP,15-cb003na,Notebook,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,3,2.2,1099.00,0
766,HP,ZBook 15,Workstation,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia Quadro M1000M,9,2.59,1561.00,0
767,Dell,Alienware 17,Gaming,15.6,3840x2160,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,3,4.42,2869.39,0
768,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,3,2.1,599.00,0
769,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,3,2.5,1048.00,0
770,Dell,Latitude 7280,Ultrabook,12.5,1920x1080,Intel Core i7 7600U 2.8GHz,16,256GB SSD,Intel HD Graphics 620,3,1.18,1859.00,0
771,Google,Pixelbook,Ultrabook,12.3,2400x1600,Intel Core i5 7Y57 1.2GHz,8,256GB SSD,Intel HD Graphics 615,8,1.1,1559.00,1
772,Asus,Zenbook UX330UA-AH5Q,Ultrabook,13.3,3200x1800,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.2,1129.00,0
773,Dell,Latitude 3380,Notebook,13.3,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,3,1.65,849.00,0
774,Acer,TravelMate P238-M,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,3,1.6,655.00,0
775,Asus,X751NV-TY001,Notebook,17.3,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Nvidia GeForce 920MX,3,2.8,470.34,0
776,Dell,Inspiron 7559,Gaming,15.6,3840x2160,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,3,2.72,1099.00,1
777,Samsung,Notebook 9,Ultrabook,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,3,1.31,1599.00,1
778,Acer,Aspire A315-31,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel HD Graphics 505,5,2.1,298.00,0
779,Dell,Inspiron 5567,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,16,256GB SSD,AMD Radeon R7 M445,3,2.3,1181.27,0
780,Samsung,Notebook 9,2 in 1 Convertible,15.0,1920x1080,Intel Core i7 7500U 2.7GHz,16,256GB SSD,AMD Radeon 540,3,1.71,1799.00,1
781,Toshiba,Tecra A40-C-1E5,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,3,1.75,1020.00,0
782,Dell,Inspiron 7567,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050,3,2.62,1099.00,0
783,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4,256GB SSD,Intel HD Graphics 520,3,1.26,1244.00,0
784,Asus,Q524UQ-BHI7T15,2 in 1 Convertible,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,12,2TB HDD,Nvidia GeForce 940MX,3,2.3,839.00,1
785,Lenovo,Thinkpad P50,Notebook,15.6,3840x2160,Intel Core i7 6820HQ 2.7GHz,16,512GB SSD,Nvidia Quadro M2000M,9,2.5,2370.00,0
786,Acer,Swift 3,Notebook,14.0,1920x1080,Intel Core i3 7100U 2.4GHz,4,128GB SSD,Intel HD Graphics 620,3,1.8,636.00,0
787,Razer,Blade Pro,Gaming,14.0,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1060,3,1.95,2899.00,0
788,Asus,Vivobook Max,Notebook,15.6,1920x1080,Intel Pentium Dual Core N4200 1.1GHz,8,128GB SSD,Intel HD Graphics 505,3,2,582.30,0
789,Dell,Alienware 17,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,32,1TB SSD +  1TB HDD,Nvidia GeForce GTX 1070M,3,4.42,3589.20,0
790,Asus,Rog G752VS-BA171T,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,3,4.3,2350.00,0
791,Toshiba,Tecra Z40-C-161,Ultrabook,14.0,1920x1080,Intel Core i7 6600U 2.6GHz,16,512GB SSD,Nvidia GeForce 930M,3,1.47,1764.00,0
792,Lenovo,IdeaPad 110-15IBR,Notebook,15.6,1366x768,Intel Celeron Quad Core N3710 1.6GHz,8,1TB HDD,Intel HD Graphics 405,2,2.2,329.00,0
793,Lenovo,ThinkPad T470s,Ultrabook,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,3,1.7,2299.00,0
794,MSI,GS43VR 7RE,Gaming,14.0,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3,1.6,1891.00,0
795,MSI,GL62M,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,3,2.2,1089.00,0
796,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,4,1TB HDD,Nvidia GeForce GTX 1050,3,2.4,999.00,0
797,Acer,Predator G9-793,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3,4.2,2299.00,0
798,Dell,Inspiron 7567,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,3,2.62,985.00,0
799,Asus,FX502VM-DM560T,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX1060,3,2.24,1339.00,0
800,Vero,K146,Notebook,14.0,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,3,1.22,203.30,0
801,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,3,1.37,1970.00,1
802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD Radeon R7 M460,3,2.08,959.00,1
803,Apple,MacBook 12,Ultrabook,12.0,2304x1440,Intel Core M 1.2GHz,8,512GB Flash Storage,Intel HD Graphics 5300,4,0.920,1165.00,0
804,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.42,2330.00,1
805,Asus,R417NA-RS01,Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,3,1.63,299.00,0
806,Dell,Latitude 3580,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,3,1.95,810.00,0
807,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,3,1.38,1349.00,1
